,Date,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10
26,2016-01-30,50770.43734385996,50204.14016787056,50820.2254588631,50528.21535241345,50230.10662057443,50694.039025342565,49935.46184485389,50624.37815506948,50467.46475392456,50567.906907147684
27,2016-01-31,50770.43734385996,50204.14016787056,50820.2254588631,50528.21535241345,50230.10662057443,50694.039025342565,49935.46184485389,50624.37815506948,50467.46475392456,50567.906907147684
28,2016-02-01,50770.43734385996,50204.14016787056,50820.2254588631,50528.21535241345,50230.10662057443,50694.039025342565,49935.46184485389,50624.37815506948,50467.46475392456,50567.906907147684
29,2016-02-02,50659.771708316046,50184.34785455443,50980.935488249466,50767.70852961564,50319.84429493335,50889.00956321824,49755.27217641811,50780.266453839555,50588.72643615712,50723.78291284852
30,2016-02-03,50548.792616515966,49987.64707188672,50872.95968139124,50615.491768239735,49812.571051123705,50773.80798992388,49385.297935651295,50532.37766872507,50239.66848686042,50312.07183710122
31,2016-02-04,50766.910042809,50133.42219401102,51081.0191270192,50826.28144252526,50129.21430457342,50529.12986370901,49695.345657031365,50723.452344800666,50531.11403334298,50093.76793684582
32,2016-02-05,50093.888234247686,50008.668535566496,50722.89526476714,49912.6268906403,49615.19469281515,49907.15460965333,49278.855283552766,50452.06648240849,49029.944353934545,49513.215583743135
33,2016-02-06,49440.12974709985,49703.011238792766,50105.20885145181,48701.57106837107,47980.484406043426,49747.243825604644,48061.27564376253,49721.04482197803,48035.841963184685,48555.62739625793
34,2016-02-07,49440.12974709985,49703.011238792766,50105.20885145181,48701.57106837107,47980.484406043426,49747.243825604644,48061.27564376253,49721.04482197803,48035.841963184685,48555.62739625793
35,2016-02-08,49440.12974709985,49703.011238792766,50105.20885145181,48701.57106837107,47980.484406043426,49747.243825604644,48061.27564376253,49721.04482197803,48035.841963184685,48555.62739625793
36,2016-02-09,49362.35620082137,49256.622594683606,50055.858381408616,48817.31636646499,47327.44770283712,48886.38571468629,46596.088763413674,49427.993788143656,47639.82100558326,47658.72895566127
37,2016-02-10,48766.42329912459,49351.73280865293,49697.14188472472,48828.82477809834,47434.22563223531,48781.63754303595,46640.55631523233,49079.30832139174,47770.34740634442,47685.81162606382
38,2016-02-11,48385.234893470864,48975.09916391393,49480.93032259151,48710.435198417545,47691.49527329038,48814.832354385166,46237.287371892206,49160.630152274476,47475.166212033364,47287.80675936309
39,2016-02-12,47733.756378491766,49114.666682368195,49226.81188932909,48080.80143976786,47379.21280010308,48141.304552538284,45816.017016026235,48577.413579854474,47656.173678943764,46539.91718727228
40,2016-02-13,48458.58291608757,49857.29543152632,49640.17369680175,48717.78494498825,47738.10555428425,48876.473032030946,46368.24239352604,49268.97091480577,48466.0678333322,47497.43614592802
41,2016-02-14,48458.58291608757,49857.29543152632,49640.17369680175,48717.78494498825,47738.10555428425,48876.473032030946,46368.24239352604,49268.97091480577,48466.0678333322,47497.43614592802
42,2016-02-15,48458.58291608757,49857.29543152632,49640.17369680175,48717.78494498825,47738.10555428425,48876.473032030946,46368.24239352604,49268.97091480577,48466.0678333322,47497.43614592802
43,2016-02-16,48458.58291608757,49857.29543152632,49640.17369680175,48717.78494498825,47738.10555428425,48876.473032030946,46368.24239352604,49268.97091480577,48466.0678333322,47497.43614592802
44,2016-02-17,48951.104532056626,50309.13413294898,50053.63080375433,48982.98132729363,48091.630988756384,49418.16831631214,46658.15156653932,49940.4778996582,48879.0695734372,48057.64695590258
45,2016-02-18,49743.24098055376,50802.70879078095,50600.874719204025,49576.11339907627,48757.228298051436,50078.57011294143,47207.286496303444,50654.15388935602,49268.95794279448,48644.729719856834
46,2016-02-19,49749.39147589705,50816.52344858308,50331.47655994167,49350.81228581425,48429.69506102445,50057.152648595256,47174.14729148819,50623.48967727118,49217.21778150619,48727.559815061
47,2016-02-20,50021.11800786511,50781.858983705904,50284.98282203342,49366.60494613364,48461.32042279071,50080.11262856227,47228.535126136725,50574.55808803602,49278.27808775848,48628.11062395396
48,2016-02-21,50021.11800786511,50781.858983705904,50284.98282203342,49366.60494613364,48461.32042279071,50080.11262856227,47228.535126136725,50574.55808803602,49278.27808775848,48628.11062395396
49,2016-02-22,50021.11800786511,50781.858983705904,50284.98282203342,49366.60494613364,48461.32042279071,50080.11262856227,47228.535126136725,50574.55808803602,49278.27808775848,48628.11062395396
50,2016-02-23,50753.21370541943,51367.71330857071,51120.35561459507,50220.00288025133,49512.524063341436,50327.2355954911,47553.051350233596,51540.26062746508,50129.67391740432,49101.67568074536
51,2016-02-24,50603.36225356364,51143.526912328656,50536.06057494701,49701.81306577958,49190.55105304598,50233.208744803414,47125.402863790034,51490.23794069009,49684.48306615182,48990.14781110266
52,2016-02-25,50763.42104617462,51370.94704099312,50887.456268842056,49965.24919032243,49294.27675168508,50455.93719990405,47542.994089424945,51818.97474379033,49846.43522828868,49377.51862187947
53,2016-02-26,51682.731839973814,52046.00234528558,51446.664296575436,50274.79917184951,50124.0237349556,50717.55844609249,48036.28381796842,52794.667275002925,50321.317727771195,49949.7869007362
54,2016-02-27,51359.131017720814,51572.63420235546,51076.372800283236,50005.43600720766,49749.41838419588,49911.75832996804,48049.05789740884,52497.11006459221,49897.44967722851,49343.88081614296
55,2016-02-28,51359.131017720814,51572.63420235546,51076.372800283236,50005.43600720766,49749.41838419588,49911.75832996804,48049.05789740884,52497.11006459221,49897.44967722851,49343.88081614296
56,2016-02-29,51359.131017720814,51572.63420235546,51076.372800283236,50005.43600720766,49749.41838419588,49911.75832996804,48049.05789740884,52497.11006459221,49897.44967722851,49343.88081614296
57,2016-03-01,50727.56348034588,51146.09085171406,50741.1017763602,49687.13228520779,49424.03355895778,49485.340646188655,47875.46478269817,52271.81699550569,49636.3850630706,48863.59605169294
58,2016-03-02,51651.4831964577,51893.00218652283,52016.268393990904,50497.39183309709,49673.926737146234,50545.28268577381,49081.5733895513,53091.64972766839,50139.10301763426,49881.07242504257
59,2016-03-03,52231.77754455215,52298.669173605915,52039.66649830798,50446.31058044878,49863.22174476918,50516.9358649118,49333.944216340395,53497.91286919354,50019.224286124016,50398.11393216526
60,2016-03-04,52620.18989995428,52663.46127891216,52378.699920351486,50720.31392152744,49973.99776677101,50678.5910975929,49452.833411837106,53875.56314602701,50322.64484669894,51079.214392606475
61,2016-03-05,53007.0535519399,52662.28215105882,52734.403278559774,51073.04649962026,50210.326146190375,50896.52115766021,50115.145989739794,54126.15463503818,50665.26620485627,51496.8919240766
62,2016-03-06,53007.0535519399,52662.28215105882,52734.403278559774,51073.04649962026,50210.326146190375,50896.52115766021,50115.145989739794,54126.15463503818,50665.26620485627,51496.8919240766
63,2016-03-07,53007.0535519399,52662.28215105882,52734.403278559774,51073.04649962026,50210.326146190375,50896.52115766021,50115.145989739794,54126.15463503818,50665.26620485627,51496.8919240766
64,2016-03-08,53642.73433381801,52467.87855765458,52894.744825679416,51203.00647880386,50308.95094120239,50669.114071977834,50268.989548781945,54740.41679690331,50485.56652158326,51645.67867252
65,2016-03-09,52895.990741504305,52131.17619003842,52152.46611679268,50738.08484023996,49632.0431888837,49966.94383731052,49545.08121656536,53666.19743748674,50136.605453312295,51696.56005355845
66,2016-03-10,52637.908473788484,52349.567811045206,52015.03549030942,50723.71856356878,49657.73988742235,50188.58015566401,49115.62361822995,53536.68374251278,50110.45780137534,51379.789607995044
67,2016-03-11,52815.949294818034,52255.84286372068,52024.15273897579,51102.60461152305,49715.066385632446,50362.815250640306,49500.09723713294,53718.136064427184,50131.4061737551,51663.3689871062
68,2016-03-12,53276.45463640819,52539.64535215205,52549.01719470559,51901.779821360964,50218.865827419264,51014.53671218239,50193.751369306134,54326.51203580138,50627.11008310776,51764.195104212544
69,2016-03-13,53276.45463640819,52539.64535215205,52549.01719470559,51901.779821360964,50218.865827419264,51014.53671218239,50193.751369306134,54326.51203580138,50627.11008310776,51764.195104212544
70,2016-03-14,53276.45463640819,52539.64535215205,52549.01719470559,51901.779821360964,50218.865827419264,51014.53671218239,50193.751369306134,54326.51203580138,50627.11008310776,51764.195104212544
71,2016-03-15,53253.84948641082,52549.25941140722,52566.21566340598,51799.2873737624,50237.56402119008,51067.69776108931,50223.76517639766,54329.816024635074,50595.63094617961,51751.37260743424
72,2016-03-16,53329.75650398017,52784.674503273534,52456.78221048831,51810.721810587944,50336.599293007486,51057.052272167086,50150.4354128068,54320.17652062066,50678.28739762709,51872.162138850705
73,2016-03-17,53530.18658300388,52925.01457326935,52647.67618961981,51887.44053997067,50532.74084792422,51212.142229677185,50133.859860530574,54493.375846297204,50746.31555462284,52040.31376717199
74,2016-03-18,53683.92503619888,53086.55904520903,52716.25816142705,52110.763008874,50718.393743123226,51556.20467269343,50145.03455149995,54688.77610017395,50894.298813097914,52197.202109350335
75,2016-03-19,53758.07896450437,52986.2942570245,52928.46484505697,52384.70868318923,50838.59215563963,51741.78428948474,50365.20935712223,54737.07372917222,51131.0295519406,52131.6009362371
76,2016-03-20,53758.07896450437,52986.2942570245,52928.46484505697,52384.70868318923,50838.59215563963,51741.78428948474,50365.20935712223,54737.07372917222,51131.0295519406,52131.6009362371
77,2016-03-21,53758.07896450437,52986.2942570245,52928.46484505697,52384.70868318923,50838.59215563963,51741.78428948474,50365.20935712223,54737.07372917222,51131.0295519406,52131.6009362371
78,2016-03-22,53947.656503815546,53252.346695021035,52739.922556167214,52209.000840465946,50792.36417895726,52012.83593973456,50317.40874652672,54623.512328317825,51196.02203992582,52258.481039902435
79,2016-03-23,53987.80140989715,53065.90002007319,52754.199561708614,52148.849982119296,50838.0172592283,51767.03393347414,50371.12243299781,54677.22601478891,51073.53170839545,52131.53225097063
80,2016-03-24,53638.37982507433,53086.81502124204,52678.17492725674,52111.54753635064,50748.93612895649,51383.78750755736,50258.30500364115,54603.71839286496,50903.1549254365,51984.38299260949
81,2016-03-25,53724.8896761275,52836.44566902995,52757.30419637418,52051.23603666792,50652.10955324329,51311.47658942357,50279.050945076866,54674.81398324607,50763.71415663634,51918.51836835588
82,2016-03-26,53724.8896761275,52836.44566902995,52757.30419637418,52051.23603666792,50652.10955324329,51311.47658942357,50279.050945076866,54674.81398324607,50763.71415663634,51918.51836835588
83,2016-03-27,53724.8896761275,52836.44566902995,52757.30419637418,52051.23603666792,50652.10955324329,51311.47658942357,50279.050945076866,54674.81398324607,50763.71415663634,51918.51836835588
84,2016-03-28,53724.8896761275,52836.44566902995,52757.30419637418,52051.23603666792,50652.10955324329,51311.47658942357,50279.050945076866,54674.81398324607,50763.71415663634,51918.51836835588
85,2016-03-29,53690.87556527303,52923.32112094633,52724.630513431555,52085.13170877261,50724.30718636932,51343.09802955704,50240.9427198531,54676.06031502474,50830.28351168365,51976.91242297811
86,2016-03-30,53905.18199017289,53148.6509513512,52879.06187801776,52362.14828183529,50916.04016177658,51594.73507834001,50268.54126745895,54839.4178379797,50952.86872016013,52202.242253382974
87,2016-03-31,54176.0703924762,53383.99519678846,52956.23138415195,52708.205679893035,51228.971325071456,51795.393207797104,50451.63332408841,55016.91330624441,51110.214146690574,52421.01409622973
88,2016-04-01,53995.704859660626,53510.53330359132,52865.84936356494,52570.817507409774,51156.08807734171,51999.52934549599,50313.664972770224,55072.10012753492,51063.20799479432,52641.761142182855
89,2016-04-02,54220.41703379832,53602.16714742796,52991.58985180705,52843.81640865533,51453.29806934261,52105.95493496933,50505.339275880906,55320.42502378263,51055.87015273538,52803.505305112645
90,2016-04-03,54220.41703379832,53602.16714742796,52991.58985180705,52843.81640865533,51453.29806934261,52105.95493496933,50505.339275880906,55320.42502378263,51055.87015273538,52803.505305112645
91,2016-04-04,54220.41703379832,53602.16714742796,52991.58985180705,52843.81640865533,51453.29806934261,52105.95493496933,50505.339275880906,55320.42502378263,51055.87015273538,52803.505305112645
92,2016-04-05,54321.81641028617,53694.80348158896,52896.4588209936,52881.606568780306,51552.4143919272,52148.88412823274,50641.72853844312,55314.46964111693,51097.75459652367,52823.84076447648
93,2016-04-06,53972.27342097834,53405.47241695436,52397.45254371145,52410.559331871744,51288.16237470387,51810.98063945472,50410.55884586624,55093.94726862313,50776.81817154457,52683.97298781619
94,2016-04-07,54577.563339494,53779.488695773216,52760.200623522316,53288.75085750668,51799.3398766801,51887.43605054002,50918.318745731936,55597.21943575469,51335.9099051593,52559.09041841286
95,2016-04-08,54070.523318471205,53638.094266105494,52621.01004953091,52730.52657395478,51382.18734876021,51670.59152958071,50628.41496864019,55162.83909786486,51021.18816612445,52453.185115229746
96,2016-04-09,53939.8607749751,53454.29021565841,52665.61085520308,52483.90227513488,51394.48484319942,51758.670964182325,50587.03340084482,55168.07207291236,51187.362207663726,52433.647256745964
97,2016-04-10,53939.8607749751,53454.29021565841,52665.61085520308,52483.90227513488,51394.48484319942,51758.670964182325,50587.03340084482,55168.07207291236,51187.362207663726,52433.647256745964
98,2016-04-11,53939.8607749751,53454.29021565841,52665.61085520308,52483.90227513488,51394.48484319942,51758.670964182325,50587.03340084482,55168.07207291236,51187.362207663726,52433.647256745964
99,2016-04-12,53414.00610594968,52932.47593857608,52260.224470506655,51993.768833113616,51274.94509766239,51352.48328521674,50265.88533955951,54611.936260696086,50964.64184437467,51803.8426856611
100,2016-04-13,53701.40209454916,53271.4851906361,52495.15712291646,52340.06428053802,51406.216988977554,51670.862650080846,50488.45182466368,54798.860710810164,51107.81479461946,51956.766515284246
101,2016-04-14,54153.5971289198,53368.293643250036,52882.19497572788,53410.25592538614,51664.189672355555,51852.93002266384,50709.76866374816,55371.047998293754,51576.16313759779,52988.91283640021
102,2016-04-15,54109.557640060215,53267.183254070434,52927.2296912498,53335.49012030882,51517.6006973965,52065.55503742317,50430.65741476276,55041.96606420139,51570.08846406135,52723.30647981171
103,2016-04-16,54180.31217821225,53451.44454290219,53128.81353855447,53543.78890419341,51242.25938234171,52132.5772947334,50538.031465411426,55220.68529680758,51641.95495924457,52942.65988761235
104,2016-04-17,54180.31217821225,53451.44454290219,53128.81353855447,53543.78890419341,51242.25938234171,52132.5772947334,50538.031465411426,55220.68529680758,51641.95495924457,52942.65988761235
105,2016-04-18,54180.31217821225,53451.44454290219,53128.81353855447,53543.78890419341,51242.25938234171,52132.5772947334,50538.031465411426,55220.68529680758,51641.95495924457,52942.65988761235
106,2016-04-19,54772.542141455735,53852.70504570466,53482.784451101004,53795.51788606428,51811.7247911698,52487.56724051625,50854.264413695324,55539.01405277761,51935.307989715155,53296.90776841942
107,2016-04-20,55009.5280543636,54127.96122691225,53967.45011390692,54099.82018811548,52288.398399072736,52883.94961690461,51172.11592514837,55902.59334966347,52367.125460020776,53594.1739368312
108,2016-04-21,55505.13227595648,54653.46181071289,54430.474088318995,54678.66412920687,53096.11006226827,53499.513394024565,51680.01637535901,56524.75404563782,52903.946666119475,54312.786469288556
109,2016-04-22,55846.39294231526,54654.363075053945,54271.57187204719,54440.60527458196,52476.53326071987,53248.16581564876,51053.82757846984,56169.13655887134,52407.69869790389,54096.4943466596
110,2016-04-23,56275.291752655234,55518.61193793618,54937.9714245631,54927.17555861271,53194.48351466391,53601.479340749516,51295.37224134267,56507.94793264219,52254.49031377492,54448.951086081826
111,2016-04-24,56275.291752655234,55518.61193793618,54937.9714245631,54927.17555861271,53194.48351466391,53601.479340749516,51295.37224134267,56507.94793264219,52254.49031377492,54448.951086081826
112,2016-04-25,56275.291752655234,55518.61193793618,54937.9714245631,54927.17555861271,53194.48351466391,53601.479340749516,51295.37224134267,56507.94793264219,52254.49031377492,54448.951086081826
113,2016-04-26,56106.539416259926,55449.591733658184,54763.92097079112,54867.24910245621,52940.25211640585,53537.670358262854,51069.598895753545,56678.3093529502,52416.273876733,54371.57426679194
114,2016-04-27,56195.84520260927,55718.47771649637,54743.42807984675,54608.47970618473,53227.1687198548,53724.080794916335,51203.05164522718,56308.36725856116,52865.980748620146,54378.787152279016
115,2016-04-28,55927.877337661026,55919.2170448123,55049.9367196226,55020.17322156918,53588.48149188491,53896.10493553886,51588.932517174406,56623.78979743058,53178.57598534317,54585.81493427754
116,2016-04-29,54688.96145227438,54519.19227082611,54903.67781407975,54949.01446702877,53424.36995958474,53366.223141122544,51136.51625195996,56552.793829971924,53007.91187771894,53561.74660107212
117,2016-04-30,54553.944311191284,54093.690671887285,55044.74778739865,54935.18934687562,53101.09889535955,53417.245418088845,51013.87067059445,56693.493662071276,52501.56895686953,53535.84351273618
118,2016-05-01,54553.944311191284,54093.690671887285,55044.74778739865,54935.18934687562,53101.09889535955,53417.245418088845,51013.87067059445,56693.493662071276,52501.56895686953,53535.84351273618
119,2016-05-02,54553.944311191284,54093.690671887285,55044.74778739865,54935.18934687562,53101.09889535955,53417.245418088845,51013.87067059445,56693.493662071276,52501.56895686953,53535.84351273618
120,2016-05-03,54504.5233162487,54017.55308670247,54763.21268983993,54975.042699834696,53248.010820942334,53312.0970326164,51202.51983296706,56623.22596313541,52652.936795698006,53431.50869685244
121,2016-05-04,54047.614086929076,53555.591445151156,54575.16606064535,54527.73879268491,53037.262572332795,52949.13306238697,50467.53171833795,56319.598865287284,52315.937528066905,53082.20246405631
122,2016-05-05,53727.98006862133,53381.12553994708,54370.60535012086,53954.107109733726,52762.51077916997,52741.27339368864,50214.61764332595,55905.46919614081,51485.451058480554,52983.82684740693
123,2016-05-06,53362.43894232367,53247.81068964737,54197.63885316308,53533.227484532246,52432.25638831324,52613.11848543765,49438.0485481167,55627.41675973335,51386.58692789493,52756.860277791064
124,2016-05-07,53699.62389617832,53661.03465629014,54517.623077927274,53822.06768929625,52603.61343074363,52985.41200846885,49916.072020543324,56134.606971244706,51789.418384760735,53124.79279580455
125,2016-05-08,53699.62389617832,53661.03465629014,54517.623077927274,53822.06768929625,52603.61343074363,52985.41200846885,49916.072020543324,56134.606971244706,51789.418384760735,53124.79279580455
126,2016-05-09,53699.62389617832,53661.03465629014,54517.623077927274,53822.06768929625,52603.61343074363,52985.41200846885,49916.072020543324,56134.606971244706,51789.418384760735,53124.79279580455
127,2016-05-10,53769.55645872235,53812.29178413411,54848.72964199583,53998.34184578312,52468.172551295575,53099.79746009888,49988.91140649994,56206.298492371294,51976.319607829995,53212.13205989178
128,2016-05-11,54336.83644028379,54274.070522768525,55279.92905569912,54747.36576050025,52982.57759839995,53627.82640591639,50612.71876714384,56845.28013045377,52171.381516971516,53655.737261392416
129,2016-05-12,53725.43579951414,53890.01573754558,54860.11726546836,54236.08253929837,52722.40315945608,53389.84190427074,50169.72018349514,56670.29449730972,51794.219308222666,52891.69849871094
130,2016-05-13,53882.2287505319,54263.01916194558,55044.82450910863,54186.1694250222,52830.74828084023,53579.11765857038,50242.699411549824,56701.37302040587,51908.13591019955,53031.499574037574
131,2016-05-14,53358.519451709435,53788.83917515077,54537.59849681748,53837.830986293295,52185.57097939911,53107.37084758263,49794.269672917246,56126.36506103039,51319.859236581324,52626.77126485453
132,2016-05-15,53358.519451709435,53788.83917515077,54537.59849681748,53837.830986293295,52185.57097939911,53107.37084758263,49794.269672917246,56126.36506103039,51319.859236581324,52626.77126485453
133,2016-05-16,53358.519451709435,53788.83917515077,54537.59849681748,53837.830986293295,52185.57097939911,53107.37084758263,49794.269672917246,56126.36506103039,51319.859236581324,52626.77126485453
134,2016-05-17,53622.5683635392,53870.612666748246,55051.99620268709,54160.55921954768,52253.78577080275,53617.60250400491,50028.20780361927,56312.130101829454,51461.104417080736,52612.05730973347
135,2016-05-18,52985.51273906247,53340.38176863082,54425.71014132771,53391.55957940234,51499.11310922266,52976.629422089216,49208.76229278727,55725.856011398966,50968.95683395285,52193.875615945915
136,2016-05-19,52738.53734421206,53005.68133856788,53722.911985673665,53040.67990379871,51099.42069712392,52423.633056250335,48905.76762024734,55553.080511432316,50855.79520153223,52567.81297135315
137,2016-05-20,52337.016412495526,52971.13678304647,53582.436004816685,53413.70776186306,50768.022176097795,52098.03231900336,48860.38487731197,55629.68417411348,51177.81087857875,52833.604941418474
138,2016-05-21,52020.836547156694,53032.75868202451,53194.81502775119,53013.005766858754,50455.687475825966,51751.56223807709,48432.3396433693,55248.69499488621,51413.14000188535,53023.32806354897
139,2016-05-22,52020.836547156694,53032.75868202451,53194.81502775119,53013.005766858754,50455.687475825966,51751.56223807709,48432.3396433693,55248.69499488621,51413.14000188535,53023.32806354897
140,2016-05-23,52020.836547156694,53032.75868202451,53194.81502775119,53013.005766858754,50455.687475825966,51751.56223807709,48432.3396433693,55248.69499488621,51413.14000188535,53023.32806354897
141,2016-05-24,51561.21637745437,53194.39077356139,53653.27839761207,53469.32810377861,50575.716430538916,51478.31057637216,48463.56942199594,54733.31844870659,51469.292265059594,52648.634150122074
142,2016-05-25,52579.47755578722,54189.082588607256,54599.42742399162,53775.401197685045,51304.594937190544,52251.200571594396,49185.53481688306,55588.71715020582,52373.21160942281,53618.97108839954
143,2016-05-26,52881.64142793915,53978.35740282367,54910.12505709677,57677.975091227665,51497.84635096769,52283.392561027526,49410.99563818193,55643.30167696915,52518.58066520978,53359.56159891987
144,2016-05-27,52968.16537638795,53973.72446068389,55131.42614728274,57012.64481440928,51437.91995403299,52062.08769742117,49352.14967022907,55303.80065323469,52534.31344300926,53218.17901046735
145,2016-05-28,53384.574315839534,54626.2865695541,55686.78238950395,57648.05567681236,51654.56334292205,52515.02577618446,49600.28212690368,55718.70487152417,52845.49464259193,53484.46121281844
146,2016-05-29,53384.574315839534,54626.2865695541,55686.78238950395,57648.05567681236,51654.56334292205,52515.02577618446,49600.28212690368,55718.70487152417,52845.49464259193,53484.46121281844
147,2016-05-30,53384.574315839534,54626.2865695541,55686.78238950395,57648.05567681236,51654.56334292205,52515.02577618446,49600.28212690368,55718.70487152417,52845.49464259193,53484.46121281844
148,2016-05-31,53384.574315839534,54626.2865695541,55686.78238950395,57648.05567681236,51654.56334292205,52515.02577618446,49600.28212690368,55718.70487152417,52845.49464259193,53484.46121281844
149,2016-06-01,53530.39127087754,54609.77625297467,55749.72053543409,57623.34487011912,51716.00469378938,52517.23225904234,49770.73958241419,55618.41350465454,53043.50370713128,53669.62511079206
150,2016-06-02,53623.661190801635,54690.92414381332,56051.31810155201,57759.82924436263,51681.9543283946,52607.574021963126,49857.484207984366,55539.554259132594,53634.71092804191,53639.672224114256
151,2016-06-03,54377.00527458972,54990.03883322915,56331.64850719699,58000.13463908229,52002.509625012244,52771.09633062311,49996.44097791246,55679.725584903776,54159.98044589559,53639.57520568472
152,2016-06-04,53920.33765613612,54384.68121129199,55831.32518634242,57670.06692810732,51640.32311794194,52298.379236675806,49619.8640970147,55349.374184164255,53400.648286092306,53177.613088817474
153,2016-06-05,53920.33765613612,54384.68121129199,55831.32518634242,57670.06692810732,51640.32311794194,52298.379236675806,49619.8640970147,55349.374184164255,53400.648286092306,53177.613088817474
154,2016-06-06,53920.33765613612,54384.68121129199,55831.32518634242,57670.06692810732,51640.32311794194,52298.379236675806,49619.8640970147,55349.374184164255,53400.648286092306,53177.613088817474
155,2016-06-07,54260.42425000145,54534.14765340914,56256.33653234199,58001.57171018586,52058.655498215565,53173.03218081019,50005.97144662469,55402.221855565855,53458.39290158614,53160.33916378675
156,2016-06-08,54405.84870905726,54599.38586309659,56376.58571049995,58296.66907462187,52346.314384968086,53409.1431391188,50053.37449126002,55438.42978705169,53979.76676846158,53370.6401285328
